task_name,base_task,category,add,initstate,language,light,noise,table,view,layout
open_the_middle_drawer_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_39,open_the_middle_drawer_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_39,,view_0,
open_the_middle_drawer_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_40,open_the_middle_drawer_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_40,,view_0,
open_the_middle_drawer_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_41,open_the_middle_drawer_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_41,,view_0,
open_the_middle_drawer_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_42,open_the_middle_drawer_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_42,,view_0,
open_the_middle_drawer_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_43,open_the_middle_drawer_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_43,,view_0,
open_the_middle_drawer_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_44,open_the_middle_drawer_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_44,,view_0,
open_the_middle_drawer_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_45,open_the_middle_drawer_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_45,,view_0,
open_the_middle_drawer_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_46,open_the_middle_drawer_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_46,,view_0,
open_the_middle_drawer_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_47,open_the_middle_drawer_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_47,,view_0,
open_the_middle_drawer_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_48,open_the_middle_drawer_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_48,,view_0,
open_the_middle_drawer_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_49,open_the_middle_drawer_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_49,,view_0,
open_the_middle_drawer_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_50,open_the_middle_drawer_of_the_cabinet,Sensor Noise,,initstate_0,,,noise_50,,view_0,
open_the_middle_drawer_of_the_cabinet_add_10,open_the_middle_drawer_of_the_cabinet,Objects Layout,add_10,,,,,,,
open_the_middle_drawer_of_the_cabinet_add_11,open_the_middle_drawer_of_the_cabinet,Objects Layout,add_11,,,,,,,
open_the_middle_drawer_of_the_cabinet_add_12,open_the_middle_drawer_of_the_cabinet,Objects Layout,add_12,,,,,,,
open_the_middle_drawer_of_the_cabinet_add_13,open_the_middle_drawer_of_the_cabinet,Objects Layout,add_13,,,,,,,
open_the_middle_drawer_of_the_cabinet_add_14,open_the_middle_drawer_of_the_cabinet,Objects Layout,add_14,,,,,,,
open_the_middle_drawer_of_the_cabinet_add_15,open_the_middle_drawer_of_the_cabinet,Objects Layout,add_15,,,,,,,
open_the_middle_drawer_of_the_cabinet_add_16,open_the_middle_drawer_of_the_cabinet,Objects Layout,add_16,,,,,,,
open_the_middle_drawer_of_the_cabinet_add_18,open_the_middle_drawer_of_the_cabinet,Objects Layout,add_18,,,,,,,
open_the_middle_drawer_of_the_cabinet_add_19,open_the_middle_drawer_of_the_cabinet,Objects Layout,add_19,,,,,,,
open_the_middle_drawer_of_the_cabinet_add_2,open_the_middle_drawer_of_the_cabinet,Objects Layout,add_2,,,,,,,
open_the_middle_drawer_of_the_cabinet_add_20,open_the_middle_drawer_of_the_cabinet,Objects Layout,add_20,,,,,,,
open_the_middle_drawer_of_the_cabinet_add_21,open_the_middle_drawer_of_the_cabinet,Objects Layout,add_21,,,,,,,
open_the_middle_drawer_of_the_cabinet_add_22,open_the_middle_drawer_of_the_cabinet,Objects Layout,add_22,,,,,,,
open_the_middle_drawer_of_the_cabinet_add_23,open_the_middle_drawer_of_the_cabinet,Objects Layout,add_23,,,,,,,
open_the_middle_drawer_of_the_cabinet_add_24,open_the_middle_drawer_of_the_cabinet,Objects Layout,add_24,,,,,,,
open_the_middle_drawer_of_the_cabinet_add_25,open_the_middle_drawer_of_the_cabinet,Objects Layout,add_25,,,,,,,
open_the_middle_drawer_of_the_cabinet_add_26,open_the_middle_drawer_of_the_cabinet,Objects Layout,add_26,,,,,,,
open_the_middle_drawer_of_the_cabinet_add_27,open_the_middle_drawer_of_the_cabinet,Objects Layout,add_27,,,,,,,
open_the_middle_drawer_of_the_cabinet_add_28,open_the_middle_drawer_of_the_cabinet,Objects Layout,add_28,,,,,,,
open_the_middle_drawer_of_the_cabinet_add_29,open_the_middle_drawer_of_the_cabinet,Objects Layout,add_29,,,,,,,
open_the_middle_drawer_of_the_cabinet_add_30,open_the_middle_drawer_of_the_cabinet,Objects Layout,add_30,,,,,,,
open_the_middle_drawer_of_the_cabinet_add_5,open_the_middle_drawer_of_the_cabinet,Objects Layout,add_5,,,,,,,
open_the_middle_drawer_of_the_cabinet_add_7,open_the_middle_drawer_of_the_cabinet,Objects Layout,add_7,,,,,,,
open_the_middle_drawer_of_the_cabinet_add_8,open_the_middle_drawer_of_the_cabinet,Objects Layout,add_8,,,,,,,
open_the_middle_drawer_of_the_cabinet_add_9,open_the_middle_drawer_of_the_cabinet,Objects Layout,add_9,,,,,,,
open_the_middle_drawer_of_the_cabinet_light_1,open_the_middle_drawer_of_the_cabinet,Light Conditions,,,,light_1,,,,
open_the_middle_drawer_of_the_cabinet_light_10,open_the_middle_drawer_of_the_cabinet,Light Conditions,,,,light_10,,,,
open_the_middle_drawer_of_the_cabinet_light_11,open_the_middle_drawer_of_the_cabinet,Light Conditions,,,,light_11,,,,
open_the_middle_drawer_of_the_cabinet_light_12,open_the_middle_drawer_of_the_cabinet,Light Conditions,,,,light_12,,,,
open_the_middle_drawer_of_the_cabinet_light_13,open_the_middle_drawer_of_the_cabinet,Light Conditions,,,,light_13,,,,
open_the_middle_drawer_of_the_cabinet_light_14,open_the_middle_drawer_of_the_cabinet,Light Conditions,,,,light_14,,,,
open_the_middle_drawer_of_the_cabinet_light_15,open_the_middle_drawer_of_the_cabinet,Light Conditions,,,,light_15,,,,
open_the_middle_drawer_of_the_cabinet_light_16,open_the_middle_drawer_of_the_cabinet,Light Conditions,,,,light_16,,,,
open_the_middle_drawer_of_the_cabinet_light_17,open_the_middle_drawer_of_the_cabinet,Light Conditions,,,,light_17,,,,
open_the_middle_drawer_of_the_cabinet_light_18,open_the_middle_drawer_of_the_cabinet,Light Conditions,,,,light_18,,,,
open_the_middle_drawer_of_the_cabinet_light_19,open_the_middle_drawer_of_the_cabinet,Light Conditions,,,,light_19,,,,
open_the_middle_drawer_of_the_cabinet_light_2,open_the_middle_drawer_of_the_cabinet,Light Conditions,,,,light_2,,,,
open_the_middle_drawer_of_the_cabinet_light_20,open_the_middle_drawer_of_the_cabinet,Light Conditions,,,,light_20,,,,
open_the_middle_drawer_of_the_cabinet_light_21,open_the_middle_drawer_of_the_cabinet,Light Conditions,,,,light_21,,,,
open_the_middle_drawer_of_the_cabinet_light_24,open_the_middle_drawer_of_the_cabinet,Light Conditions,,,,light_24,,,,
open_the_middle_drawer_of_the_cabinet_light_25,open_the_middle_drawer_of_the_cabinet,Light Conditions,,,,light_25,,,,
open_the_middle_drawer_of_the_cabinet_light_26,open_the_middle_drawer_of_the_cabinet,Light Conditions,,,,light_26,,,,
open_the_middle_drawer_of_the_cabinet_light_27,open_the_middle_drawer_of_the_cabinet,Light Conditions,,,,light_27,,,,
open_the_middle_drawer_of_the_cabinet_light_28,open_the_middle_drawer_of_the_cabinet,Light Conditions,,,,light_28,,,,
open_the_middle_drawer_of_the_cabinet_light_29,open_the_middle_drawer_of_the_cabinet,Light Conditions,,,,light_29,,,,
open_the_middle_drawer_of_the_cabinet_light_3,open_the_middle_drawer_of_the_cabinet,Light Conditions,,,,light_3,,,,
open_the_middle_drawer_of_the_cabinet_light_30,open_the_middle_drawer_of_the_cabinet,Light Conditions,,,,light_30,,,,
open_the_middle_drawer_of_the_cabinet_light_31,open_the_middle_drawer_of_the_cabinet,Light Conditions,,,,light_31,,,,
open_the_middle_drawer_of_the_cabinet_light_33,open_the_middle_drawer_of_the_cabinet,Light Conditions,,,,light_33,,,,
open_the_middle_drawer_of_the_cabinet_light_34,open_the_middle_drawer_of_the_cabinet,Light Conditions,,,,light_34,,,,
open_the_middle_drawer_of_the_cabinet_light_35,open_the_middle_drawer_of_the_cabinet,Light Conditions,,,,light_35,,,,
open_the_middle_drawer_of_the_cabinet_light_36,open_the_middle_drawer_of_the_cabinet,Light Conditions,,,,light_36,,,,
open_the_middle_drawer_of_the_cabinet_light_38,open_the_middle_drawer_of_the_cabinet,Light Conditions,,,,light_38,,,,
open_the_middle_drawer_of_the_cabinet_light_4,open_the_middle_drawer_of_the_cabinet,Light Conditions,,,,light_4,,,,
open_the_middle_drawer_of_the_cabinet_light_41,open_the_middle_drawer_of_the_cabinet,Light Conditions,,,,light_41,,,,
open_the_middle_drawer_of_the_cabinet_light_42,open_the_middle_drawer_of_the_cabinet,Light Conditions,,,,light_42,,,,
open_the_middle_drawer_of_the_cabinet_light_43,open_the_middle_drawer_of_the_cabinet,Light Conditions,,,,light_43,,,,
open_the_middle_drawer_of_the_cabinet_light_45,open_the_middle_drawer_of_the_cabinet,Light Conditions,,,,light_45,,,,
open_the_middle_drawer_of_the_cabinet_light_46,open_the_middle_drawer_of_the_cabinet,Light Conditions,,,,light_46,,,,
open_the_middle_drawer_of_the_cabinet_light_47,open_the_middle_drawer_of_the_cabinet,Light Conditions,,,,light_47,,,,
open_the_middle_drawer_of_the_cabinet_light_48,open_the_middle_drawer_of_the_cabinet,Light Conditions,,,,light_48,,,,
open_the_middle_drawer_of_the_cabinet_light_49,open_the_middle_drawer_of_the_cabinet,Light Conditions,,,,light_49,,,,
open_the_middle_drawer_of_the_cabinet_light_5,open_the_middle_drawer_of_the_cabinet,Light Conditions,,,,light_5,,,,
open_the_middle_drawer_of_the_cabinet_light_50,open_the_middle_drawer_of_the_cabinet,Light Conditions,,,,light_50,,,,
open_the_middle_drawer_of_the_cabinet_light_7,open_the_middle_drawer_of_the_cabinet,Light Conditions,,,,light_7,,,,
open_the_middle_drawer_of_the_cabinet_light_8,open_the_middle_drawer_of_the_cabinet,Light Conditions,,,,light_8,,,,
open_the_middle_drawer_of_the_cabinet_light_9,open_the_middle_drawer_of_the_cabinet,Light Conditions,,,,light_9,,,,
open_the_top_drawer_and_put_the_bowl_inside_table_1,open_the_top_drawer_and_put_the_bowl_inside,Background Textures,,,,,,table_1,,
open_the_top_drawer_and_put_the_bowl_inside_table_11,open_the_top_drawer_and_put_the_bowl_inside,Background Textures,,,,,,table_11,,
open_the_top_drawer_and_put_the_bowl_inside_table_12,open_the_top_drawer_and_put_the_bowl_inside,Background Textures,,,,,,table_12,,
open_the_top_drawer_and_put_the_bowl_inside_table_13,open_the_top_drawer_and_put_the_bowl_inside,Background Textures,,,,,,table_13,,
open_the_top_drawer_and_put_the_bowl_inside_table_14,open_the_top_drawer_and_put_the_bowl_inside,Background Textures,,,,,,table_14,,
open_the_top_drawer_and_put_the_bowl_inside_table_15,open_the_top_drawer_and_put_the_bowl_inside,Background Textures,,,,,,table_15,,
open_the_top_drawer_and_put_the_bowl_inside_table_16,open_the_top_drawer_and_put_the_bowl_inside,Background Textures,,,,,,table_16,,
open_the_top_drawer_and_put_the_bowl_inside_table_17,open_the_top_drawer_and_put_the_bowl_inside,Background Textures,,,,,,table_17,,
open_the_top_drawer_and_put_the_bowl_inside_table_18,open_the_top_drawer_and_put_the_bowl_inside,Background Textures,,,,,,table_18,,
open_the_top_drawer_and_put_the_bowl_inside_table_19,open_the_top_drawer_and_put_the_bowl_inside,Background Textures,,,,,,table_19,,
open_the_top_drawer_and_put_the_bowl_inside_table_2,open_the_top_drawer_and_put_the_bowl_inside,Background Textures,,,,,,table_2,,
open_the_top_drawer_and_put_the_bowl_inside_table_20,open_the_top_drawer_and_put_the_bowl_inside,Background Textures,,,,,,table_20,,
open_the_top_drawer_and_put_the_bowl_inside_table_21,open_the_top_drawer_and_put_the_bowl_inside,Background Textures,,,,,,table_21,,
open_the_top_drawer_and_put_the_bowl_inside_table_22,open_the_top_drawer_and_put_the_bowl_inside,Background Textures,,,,,,table_22,,
open_the_top_drawer_and_put_the_bowl_inside_table_23,open_the_top_drawer_and_put_the_bowl_inside,Background Textures,,,,,,table_23,,
open_the_top_drawer_and_put_the_bowl_inside_table_24,open_the_top_drawer_and_put_the_bowl_inside,Background Textures,,,,,,table_24,,
open_the_top_drawer_and_put_the_bowl_inside_table_25,open_the_top_drawer_and_put_the_bowl_inside,Background Textures,,,,,,table_25,,
open_the_top_drawer_and_put_the_bowl_inside_table_27,open_the_top_drawer_and_put_the_bowl_inside,Background Textures,,,,,,table_27,,
open_the_top_drawer_and_put_the_bowl_inside_table_28,open_the_top_drawer_and_put_the_bowl_inside,Background Textures,,,,,,table_28,,
open_the_top_drawer_and_put_the_bowl_inside_table_3,open_the_top_drawer_and_put_the_bowl_inside,Background Textures,,,,,,table_3,,
open_the_top_drawer_and_put_the_bowl_inside_table_4,open_the_top_drawer_and_put_the_bowl_inside,Background Textures,,,,,,table_4,,
open_the_top_drawer_and_put_the_bowl_inside_table_5,open_the_top_drawer_and_put_the_bowl_inside,Background Textures,,,,,,table_5,,
open_the_top_drawer_and_put_the_bowl_inside_table_6,open_the_top_drawer_and_put_the_bowl_inside,Background Textures,,,,,,table_6,,
open_the_top_drawer_and_put_the_bowl_inside_table_7,open_the_top_drawer_and_put_the_bowl_inside,Background Textures,,,,,,table_7,,
open_the_top_drawer_and_put_the_bowl_inside_table_9,open_the_top_drawer_and_put_the_bowl_inside,Background Textures,,,,,,table_9,,
open_the_top_drawer_and_put_the_bowl_inside_tb_1,open_the_top_drawer_and_put_the_bowl_inside,Background Textures,,,,,,tb_1,,
open_the_top_drawer_and_put_the_bowl_inside_tb_10,open_the_top_drawer_and_put_the_bowl_inside,Background Textures,,,,,,tb_10,,
open_the_top_drawer_and_put_the_bowl_inside_tb_11,open_the_top_drawer_and_put_the_bowl_inside,Background Textures,,,,,,tb_11,,
open_the_top_drawer_and_put_the_bowl_inside_tb_13,open_the_top_drawer_and_put_the_bowl_inside,Background Textures,,,,,,tb_13,,
open_the_top_drawer_and_put_the_bowl_inside_tb_15,open_the_top_drawer_and_put_the_bowl_inside,Background Textures,,,,,,tb_15,,
open_the_top_drawer_and_put_the_bowl_inside_tb_16,open_the_top_drawer_and_put_the_bowl_inside,Background Textures,,,,,,tb_16,,
open_the_top_drawer_and_put_the_bowl_inside_tb_17,open_the_top_drawer_and_put_the_bowl_inside,Background Textures,,,,,,tb_17,,
open_the_top_drawer_and_put_the_bowl_inside_tb_18,open_the_top_drawer_and_put_the_bowl_inside,Background Textures,,,,,,tb_18,,
open_the_top_drawer_and_put_the_bowl_inside_tb_19,open_the_top_drawer_and_put_the_bowl_inside,Background Textures,,,,,,tb_19,,
open_the_top_drawer_and_put_the_bowl_inside_tb_2,open_the_top_drawer_and_put_the_bowl_inside,Background Textures,,,,,,tb_2,,
open_the_top_drawer_and_put_the_bowl_inside_tb_20,open_the_top_drawer_and_put_the_bowl_inside,Background Textures,,,,,,tb_20,,
open_the_top_drawer_and_put_the_bowl_inside_tb_21,open_the_top_drawer_and_put_the_bowl_inside,Background Textures,,,,,,tb_21,,
open_the_top_drawer_and_put_the_bowl_inside_tb_22,open_the_top_drawer_and_put_the_bowl_inside,Background Textures,,,,,,tb_22,,
open_the_top_drawer_and_put_the_bowl_inside_tb_3,open_the_top_drawer_and_put_the_bowl_inside,Background Textures,,,,,,tb_3,,
open_the_top_drawer_and_put_the_bowl_inside_tb_4,open_the_top_drawer_and_put_the_bowl_inside,Background Textures,,,,,,tb_4,,
open_the_top_drawer_and_put_the_bowl_inside_tb_5,open_the_top_drawer_and_put_the_bowl_inside,Background Textures,,,,,,tb_5,,
open_the_top_drawer_and_put_the_bowl_inside_tb_6,open_the_top_drawer_and_put_the_bowl_inside,Background Textures,,,,,,tb_6,,
open_the_top_drawer_and_put_the_bowl_inside_tb_7,open_the_top_drawer_and_put_the_bowl_inside,Background Textures,,,,,,tb_7,,
open_the_top_drawer_and_put_the_bowl_inside_tb_8,open_the_top_drawer_and_put_the_bowl_inside,Background Textures,,,,,,tb_8,,
open_the_top_drawer_and_put_the_bowl_inside_tb_9,open_the_top_drawer_and_put_the_bowl_inside,Background Textures,,,,,,tb_9,,
open_the_top_drawer_and_put_the_bowl_inside_view_0_0_100_0_0_initstate_4,open_the_top_drawer_and_put_the_bowl_inside,Robot Initial States,,initstate_4,,,,,view_0,
open_the_top_drawer_and_put_the_bowl_inside_view_0_0_100_0_0_initstate_14,open_the_top_drawer_and_put_the_bowl_inside,Robot Initial States,,initstate_14,,,,,view_0,
open_the_top_drawer_and_put_the_bowl_inside_view_0_0_100_0_0_initstate_24,open_the_top_drawer_and_put_the_bowl_inside,Robot Initial States,,initstate_24,,,,,view_0,
open_the_top_drawer_and_put_the_bowl_inside_view_0_0_100_0_0_initstate_44,open_the_top_drawer_and_put_the_bowl_inside,Robot Initial States,,initstate_44,,,,,view_0,
open_the_top_drawer_and_put_the_bowl_inside_view_0_0_100_0_0_initstate_54,open_the_top_drawer_and_put_the_bowl_inside,Robot Initial States,,initstate_54,,,,,view_0,
open_the_top_drawer_and_put_the_bowl_inside_view_0_0_100_0_0_initstate_74,open_the_top_drawer_and_put_the_bowl_inside,Robot Initial States,,initstate_74,,,,,view_0,
open_the_top_drawer_and_put_the_bowl_inside_view_0_0_100_0_0_initstate_84,open_the_top_drawer_and_put_the_bowl_inside,Robot Initial States,,initstate_84,,,,,view_0,
open_the_top_drawer_and_put_the_bowl_inside_view_0_0_100_0_0_initstate_94,open_the_top_drawer_and_put_the_bowl_inside,Robot Initial States,,initstate_94,,,,,view_0,
open_the_top_drawer_and_put_the_bowl_inside_view_0_0_100_0_0_initstate_114,open_the_top_drawer_and_put_the_bowl_inside,Robot Initial States,,initstate_114,,,,,view_0,
open_the_top_drawer_and_put_the_bowl_inside_view_0_0_100_0_0_initstate_124,open_the_top_drawer_and_put_the_bowl_inside,Robot Initial States,,initstate_124,,,,,view_0,
open_the_top_drawer_and_put_the_bowl_inside_view_0_0_100_0_0_initstate_144,open_the_top_drawer_and_put_the_bowl_inside,Robot Initial States,,initstate_144,,,,,view_0,
open_the_top_drawer_and_put_the_bowl_inside_view_0_0_100_0_0_initstate_154,open_the_top_drawer_and_put_the_bowl_inside,Robot Initial States,,initstate_154,,,,,view_0,
open_the_top_drawer_and_put_the_bowl_inside_view_0_0_100_0_0_initstate_164,open_the_top_drawer_and_put_the_bowl_inside,Robot Initial States,,initstate_164,,,,,view_0,
open_the_top_drawer_and_put_the_bowl_inside_view_0_0_100_0_0_initstate_174,open_the_top_drawer_and_put_the_bowl_inside,Robot Initial States,,initstate_174,,,,,view_0,
open_the_top_drawer_and_put_the_bowl_inside_view_0_0_100_0_0_initstate_184,open_the_top_drawer_and_put_the_bowl_inside,Robot Initial States,,initstate_184,,,,,view_0,
open_the_top_drawer_and_put_the_bowl_inside_view_0_0_100_0_0_initstate_194,open_the_top_drawer_and_put_the_bowl_inside,Robot Initial States,,initstate_194,,,,,view_0,
open_the_top_drawer_and_put_the_bowl_inside_view_0_0_100_0_0_initstate_204,open_the_top_drawer_and_put_the_bowl_inside,Robot Initial States,,initstate_204,,,,,view_0,
open_the_top_drawer_and_put_the_bowl_inside_view_0_0_100_0_0_initstate_214,open_the_top_drawer_and_put_the_bowl_inside,Robot Initial States,,initstate_214,,,,,view_0,
open_the_top_drawer_and_put_the_bowl_inside_view_0_0_100_0_0_initstate_224,open_the_top_drawer_and_put_the_bowl_inside,Robot Initial States,,initstate_224,,,,,view_0,
open_the_top_drawer_and_put_the_bowl_inside_view_0_0_100_0_0_initstate_234,open_the_top_drawer_and_put_the_bowl_inside,Robot Initial States,,initstate_234,,,,,view_0,
